<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2ed5882ff956675b15310b2d824f2ae77d40a35c9e2bd4525379ac08210a6510
size 86421
=======
DATE,ARRIVAL
2006-01-01,
2006-01-02,3013.0
2006-01-03,1937.0
2006-01-04,1190.4
2006-01-05,2619.0
2006-01-06,2704.0
2006-01-07,
2006-01-08,
2006-01-09,3247.0
2006-01-10,2322.0
2006-01-11,2880.5
2006-01-12,215.0
2006-01-13,
2006-01-14,
2006-01-15,
2006-01-16,2448.5
2006-01-17,1989.0
2006-01-18,840.0
2006-01-19,2031.0
2006-01-20,2735.0
2006-01-21,
2006-01-22,
2006-01-23,2763.0
2006-01-24,1659.0
2006-01-25,836.0
2006-01-26,
2006-01-27,2224.0
2006-01-28,
2006-01-29,
2006-01-30,2776.0
2006-01-31,1979.0
2006-02-01,734.0
2006-02-02,2169.0
2006-02-03,1992.0
2006-02-04,
2006-02-05,
2006-02-06,2239.0
2006-02-07,1256.0
2006-02-08,796.0
2006-02-09,1992.0
2006-02-10,2064.0
2006-02-11,
2006-02-12,
2006-02-13,1956.0
2006-02-14,1359.0
2006-02-15,893.0
2006-02-16,1563.0
2006-02-17,1773.0
2006-02-18,
2006-02-19,
2006-02-20,1763.0
2006-02-21,1436.0
2006-02-22,839.0
2006-02-23,2256.0
2006-02-24,2259.0
2006-02-25,
2006-02-26,
2006-02-27,
2006-02-28,2169.0
2006-03-01,893.0
2006-03-02,1768.0
2006-03-03,1546.0
2006-03-04,
2006-03-05,
2006-03-06,2153.0
2006-03-07,1638.0
2006-03-08,793.0
2006-03-09,1895.0
2006-03-10,1929.0
2006-03-11,
2006-03-12,
2006-03-13,2563.0
2006-03-14,
2006-03-15,
2006-03-16,2253.0
2006-03-17,1638.0
2006-03-18,
2006-03-19,
2006-03-20,
2006-03-21,2246.0
2006-03-22,1263.0
2006-03-23,549.0
2006-03-24,
2006-03-25,
2006-03-26,
2006-03-27,
2006-03-28,
2006-03-29,
2006-03-30,
2006-03-31,
2006-04-01,
2006-04-02,
2006-04-03,1045.0
2006-04-04,1212.0
2006-04-05,768.0
2006-04-06,
2006-04-07,1812.0
2006-04-08,
2006-04-09,
2006-04-10,1410.0
2006-04-11,
2006-04-12,523.0
2006-04-13,564.0
2006-04-14,384.0
2006-04-15,
2006-04-16,
2006-04-17,1645.0
2006-04-18,108.0
2006-04-19,34.6
2006-04-20,48.0
2006-04-21,57.0
2006-04-22,
2006-04-23,
2006-04-24,2104.0
2006-04-25,2670.0
2006-04-26,1659.6
2006-04-27,
2006-04-28,2529.0
2006-04-29,
2006-04-30,
2006-05-01,
2006-05-02,1254.0
2006-05-03,923.4
2006-05-04,2769.0
2006-05-05,2202.0
2006-05-06,
2006-05-07,
2006-05-08,2263.0
2006-05-09,1848.0
2006-05-10,497.0
2006-05-11,1758.0
2006-05-12,1719.0
2006-05-13,
2006-05-14,
2006-05-15,1444.0
2006-05-16,1782.0
2006-05-17,631.0
2006-05-18,1527.0
2006-05-19,2601.0
2006-05-20,
2006-05-21,
2006-05-22,544.0
2006-05-23,2055.0
2006-05-24,474.4
2006-05-25,385.0
2006-05-26,
2006-05-27,
2006-05-28,
2006-05-29,2069.0
2006-05-30,1758.0
2006-05-31,554.6
2006-06-01,255.5
2006-06-02,1257.0
2006-06-03,
2006-06-04,
2006-06-05,205.0
2006-06-06,302.0
2006-06-07,664.6
2006-06-08,1770.0
2006-06-09,2115.0
2006-06-10,
2006-06-11,
2006-06-12,1160.0
2006-06-13,765.0
2006-06-14,1196.2
2006-06-15,1716.0
2006-06-16,1686.0
2006-06-17,
2006-06-18,
2006-06-19,343.5
2006-06-20,356.5
2006-06-21,397.0
2006-06-22,1244.0
2006-06-23,1230.0
2006-06-24,
2006-06-25,
2006-06-26,1350.0
2006-06-27,248.5
2006-06-28,
2006-06-29,
2006-06-30,
2006-07-01,
2006-07-02,
2006-07-03,
2006-07-04,
2006-07-05,
2006-07-06,
2006-07-07,
2006-07-08,
2006-07-09,
2006-07-10,
2006-07-11,
2006-07-12,
2006-07-13,
2006-07-14,
2006-07-15,
2006-07-16,
2006-07-17,
2006-07-18,
2006-07-19,
2006-07-20,
2006-07-21,
2006-07-22,
2006-07-23,
2006-07-24,
2006-07-25,
2006-07-26,
