<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2161d3ffa9be4d12a94162490ac8f91a85589e1bfe3cb3edeca518f34cc9e4b5
size 34380
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Ahmednagar,02/07/2017,4,Other,2000,5000,3500,
,03/07/2017,4,Other,2000,4500,3250,
,04/07/2017,1,Other,1000,3500,2250,
,06/07/2017,5,Other,1000,4000,2500,
,07/07/2017,7,Other,2000,5000,3500,
,08/07/2017,6,Other,1000,4500,2750,
,10/07/2017,7,Other,1000,5000,3000,
,11/07/2017,5,Other,1000,5500,3250,
,14/07/2017,8,Other,1000,5000,3000,
,16/07/2017,4,Other,2000,6500,4250,
,17/07/2017,8,Other,1500,5800,3650,
,22/07/2017,10,Other,2000,6000,4000,
,23/07/2017,9,Other,1000,6000,3500,
,25/07/2017,9,Other,1000,5000,3000,
Akluj,01/07/2017,1,Other,1000,1800,1500,
,02/07/2017,1,Other,1000,1800,1500,
,03/07/2017,2,Other,1500,3000,2300,
,05/07/2017,1,Other,1500,2500,2000,
,07/07/2017,1,Other,2000,3000,2500,
,08/07/2017,1,Other,1900,3000,2500,
,09/07/2017,1,Other,2000,2800,2500,
,10/07/2017,2,Other,2500,3500,3000,
,12/07/2017,1,Other,2000,4000,3500,
,13/07/2017,1,Other,2000,4000,3200,
,15/07/2017,1,Other,3000,4500,4000,
,17/07/2017,2,Other,3000,4500,4000,
,19/07/2017,1,Other,3000,5500,4500,
,20/07/2017,1,Other,3200,4500,4000,
,21/07/2017,1,Other,3000,6000,5000,
,22/07/2017,1,Other,5000,6000,5500,
,23/07/2017,1,Other,2800,4000,3500,
,24/07/2017,1,Other,3000,5400,4000,
,26/07/2017,2,Other,3500,4000,3700,
,27/07/2017,1,Other,1500,2000,1800,
,28/07/2017,1,Other,2000,3000,2500,
,29/07/2017,1,Other,2000,3500,3000,
,30/07/2017,1,Other,2400,3500,3000,
,31/07/2017,2,Other,2000,3500,3000,
Amrawati(Frui & Veg. Market),04/07/2017,4,Other,3500,4000,3750,
,05/07/2017,3,Other,4000,4500,4250,
,07/07/2017,3,Other,4000,4500,4250,
,08/07/2017,2,Other,5000,6000,5500,
,09/07/2017,2,Other,5000,6000,5500,
,10/07/2017,2,Other,2400,2600,2500,
,12/07/2017,2,Other,3500,4000,3750,
,14/07/2017,2,Other,3000,4000,3500,
,16/07/2017,1,Other,5000,6000,5500,
,17/07/2017,1,Other,5000,6000,5500,
,19/07/2017,2,Other,3000,3500,3250,
,25/07/2017,2,Other,4000,7000,5500,
,26/07/2017,1,Other,4000,7000,5500,
Aurangabad,01/07/2017,11,Other,1500,4500,3000,
,02/07/2017,12,Other,1500,3500,3000,
,03/07/2017,14,Other,2000,4000,3000,
,04/07/2017,4,Other,4000,5000,4500,
,05/07/2017,10,Other,3000,5500,4250,
,06/07/2017,11,Other,3000,5000,4000,
,08/07/2017,9,Other,3000,6000,4500,
,09/07/2017,7,Other,2500,5500,3500,
,10/07/2017,6,Other,3000,6000,4500,
,11/07/2017,2,Other,4000,6500,5250,
,12/07/2017,6,Other,3500,6500,5000,
,13/07/2017,8,Other,4000,7000,5500,
,15/07/2017,3,Other,4000,6500,5250,
,16/07/2017,4,Other,2500,8000,5250,
,17/07/2017,6,Other,6000,8500,7250,
,18/07/2017,4,Other,5000,6500,5750,
,19/07/2017,7,Other,2500,7000,4750,
,20/07/2017,7,Other,2500,7000,4750,
,22/07/2017,8,Other,3000,7000,5000,
,23/07/2017,7,Other,4000,7000,5500,
,24/07/2017,6,Other,2500,6500,4500,
,25/07/2017,5,Other,4000,7500,5750,
,26/07/2017,13,Other,2500,5500,3500,
,27/07/2017,12,Other,3000,4000,3500,
,29/07/2017,11,Other,3500,6000,4750,
,30/07/2017,7,Other,3000,4000,3500,
,31/07/2017,8,Other,3000,4500,3750,
Chandrapur(Ganjwad),01/07/2017,51,Other,2500,3500,3000,
,03/07/2017,32,Other,2500,3500,3000,
,04/07/2017,26,Other,2500,4500,3500,
,05/07/2017,23,Other,2500,4500,3600,
,06/07/2017,34,Other,2400,3000,2600,
,07/07/2017,27,Other,2400,4500,3300,
,10/07/2017,19,Other,4000,5000,4500,
,11/07/2017,29,Other,1000,1500,1200,
,12/07/2017,41,Other,4000,6000,5000,
,17/07/2017,33,Other,5000,7000,6000,
,18/07/2017,32,Other,4000,7000,5800,
,19/07/2017,37,Other,4000,6500,5200,
,20/07/2017,28,Other,4000,6500,5400,
,21/07/2017,36,Other,4000,7000,5400,
,22/07/2017,36,Other,4000,7500,5400,
,24/07/2017,41,Other,4000,7500,5000,
,25/07/2017,34,Other,3500,6500,4300,
,26/07/2017,40,Other,4000,6000,5000,
,27/07/2017,42,Other,4000,6000,4500,
,28/07/2017,42,Other,3000,6000,4000,
,29/07/2017,35,Other,3000,5000,3500,
,31/07/2017,50,Other,2000,4500,3100,
Chandvad,02/07/2017,1,Other,1075,3550,2725,
,03/07/2017,1,Other,1625,3025,2375,
,05/07/2017,1,Other,625,3750,1500,
,07/07/2017,1,Other,2500,3050,2925,
,10/07/2017,1,Other,1400,4055,2875,
,19/07/2017,1,Other,1000,5050,4000,
,22/07/2017,1,Other,2250,5325,4375,
,23/07/2017,2,Other,1825,3555,2875,
,24/07/2017,1,Other,1255,5550,4875,
,26/07/2017,2,Other,1900,5050,3500,
,28/07/2017,1,Other,3125,4300,3875,
,29/07/2017,2,Other,2275,4400,3875,
,30/07/2017,2,Other,825,4755,3625,
,31/07/2017,3,Other,1000,4700,3875,
Ghoti,01/07/2017,3,Other,1400,2000,1700,
,03/07/2017,2,Other,2000,3000,2500,
,04/07/2017,1,Other,2000,3000,2500,
,05/07/2017,1,Other,1200,2000,1600,
,06/07/2017,1,Other,1800,3000,2400,
,07/07/2017,1,Other,2000,2800,2400,
,08/07/2017,1,Other,2000,2600,2300,
,13/07/2017,1,Other,3000,4000,3500,
Islampur,02/07/2017,1,Other,200,320,300,
,04/07/2017,1,Other,150,330,300,
,06/07/2017,2,Other,200,400,360,
,07/07/2017,2,Other,200,320,300,
,09/07/2017,1,Other,250,430,390,
,11/07/2017,1,Other,150,330,300,
,13/07/2017,1,Other,300,600,560,
,14/07/2017,2,Other,200,320,300,
,16/07/2017,1,Other,300,500,460,
,18/07/2017,2,Other,350,540,500,
,21/07/2017,1,Other,350,550,520,
,23/07/2017,1,Other,350,550,500,
,25/07/2017,2,Other,300,550,520,
,27/07/2017,1,Other,250,420,400,
,28/07/2017,1,Other,250,430,400,
,30/07/2017,1,Other,200,440,400,
Jalgaon,01/07/2017,2,Local,3000,5000,4000,
,03/07/2017,4,Local,2000,4000,3000,
,05/07/2017,5,Local,3000,5800,4200,
,06/07/2017,7,Local,3000,4500,3500,
,07/07/2017,3,Local,2200,4500,3000,
,08/07/2017,5,Local,1500,4500,2500,
,11/07/2017,2,Local,3000,4000,3500,
,12/07/2017,2,Local,2500,5000,3800,
,13/07/2017,1,Local,3500,5500,4500,
,14/07/2017,4,Local,3000,6000,4500,
,15/07/2017,1,Local,3500,6500,4500,
,17/07/2017,1,Local,4000,6500,4500,
,19/07/2017,1,Local,3500,6000,4500,
,20/07/2017,2,Local,2500,6000,3500,
,21/07/2017,1,Local,4200,7000,5500,
,22/07/2017,4,Local,2500,5000,3500,
,24/07/2017,1,Local,3500,6000,4500,
,25/07/2017,1,Local,3500,6000,4500,
,26/07/2017,4,Local,2500,6000,4500,
,27/07/2017,4,Local,3200,6000,4500,
,28/07/2017,2,Local,3500,5500,4000,
,29/07/2017,5,Local,2500,5000,3500,
,31/07/2017,4,Local,2500,4500,4000,
Jaysingpur,03/07/2017,2,Other,3000,3500,3200,
,04/07/2017,1,Other,4000,5500,5000,
,06/07/2017,2,Other,1500,3900,3500,
,07/07/2017,2,Other,4500,6000,5500,
,09/07/2017,1,Other,4500,6000,5000,
,10/07/2017,1,Other,4400,5700,5500,
,11/07/2017,1,Other,2000,5200,3600,
,13/07/2017,4,Other,3200,5100,4900,
,14/07/2017,2,Other,3700,5000,4000,
,16/07/2017,1,Other,3000,5000,4500,
,17/07/2017,1,Other,3000,5000,4000,
,18/07/2017,1,Other,2500,5200,4500,
,19/07/2017,2,Other,3000,6000,4000,
,20/07/2017,3,Other,2500,6000,5500,
,21/07/2017,2,Other,3700,6200,6000,
,23/07/2017,1,Other,2000,4000,3000,
,25/07/2017,1,Other,2000,4000,2500,
,26/07/2017,2,Other,2000,4000,3500,
,27/07/2017,1,Other,2100,4000,3400,
,28/07/2017,1,Other,1500,2500,2000,
,30/07/2017,1,Other,1500,2500,2000,
,31/07/2017,1,Other,1000,2500,2000,
Junnar(Narayangaon),03/07/2017,739,Other,1500,2500,2000,
,04/07/2017,770,Other,2500,4500,4000,
,05/07/2017,737,Other,2500,4500,4200,
,06/07/2017,890,Other,2500,4250,4000,
,07/07/2017,686,Other,2500,4250,4000,
,10/07/2017,537,Other,3500,7250,7000,
,11/07/2017,567,Other,3000,6000,5000,
,13/07/2017,504,Other,3000,6000,5000,
,14/07/2017,504,Other,3000,6000,5000,
,15/07/2017,368,Other,3000,6250,6000,
,16/07/2017,440,Other,3000,6000,5500,
,17/07/2017,427,Other,3500,7000,4500,
,18/07/2017,611,Other,3000,6000,5000,
,19/07/2017,404,Other,3500,7500,7000,
,20/07/2017,6464,Other,3000,6000,5000,
,21/07/2017,6464,Other,3000,6000,5000,
,23/07/2017,376,Other,3000,6000,5000,
,24/07/2017,425,Other,3000,7500,7000,
,27/07/2017,380,Other,2000,4250,4000,
,28/07/2017,293,Other,2000,4000,3800,
,30/07/2017,351,Other,3000,6000,5000,
Kalmeshwar,01/07/2017,2,Other,3095,3400,3325,
,02/07/2017,2,Other,3050,3500,3365,
,04/07/2017,1,Other,5045,5500,5365,
,05/07/2017,1,Other,2865,3000,2915,
,06/07/2017,1,Other,4055,4500,4325,
,07/07/2017,1,Other,5110,5500,5325,
,08/07/2017,1,Other,5050,6000,5825,
,09/07/2017,2,Other,4555,5000,4915,
,11/07/2017,1,Other,5085,5500,5325,
,13/07/2017,1,Other,5515,6000,5885,
,14/07/2017,1,Other,5325,5500,5415,
,15/07/2017,1,Other,5355,5500,5465,
,16/07/2017,2,Other,7365,7500,7485,
,18/07/2017,1,Other,6315,6500,6425,
,19/07/2017,2,Other,5335,5500,5455,
,20/07/2017,1,Other,6325,6500,6435,
,21/07/2017,1,Other,5825,6000,5915,
,22/07/2017,1,Other,5325,5500,5465,
,23/07/2017,1,Other,6320,6500,6425,
,25/07/2017,1,Other,8050,8500,8325,
,26/07/2017,1,Other,7185,7500,7425,
,27/07/2017,1,Other,6035,6500,6325,
,28/07/2017,1,Other,6080,6500,6325,
,29/07/2017,1,Other,6325,6500,6435,
,30/07/2017,1,Other,4315,4500,4465,
Kamthi,01/07/2017,1,Other,4000,5000,4600,
,02/07/2017,1,Other,4000,4500,4400,
,03/07/2017,2,Other,4000,4500,4400,
,04/07/2017,1,Other,2000,5000,3600,
,05/07/2017,1,Other,2000,5000,3600,
,06/07/2017,2,Other,8000,10000,9500,
,07/07/2017,2,Other,4000,4500,4400,
,09/07/2017,1,Other,6000,7000,6600,
,10/07/2017,1,Other,6000,7000,6600,
,12/07/2017,1,Other,3000,8000,6100,
,13/07/2017,1,Other,4000,8000,6100,
,14/07/2017,2,Other,6000,7000,6600,
,15/07/2017,1,Other,3000,8000,5600,
,16/07/2017,1,Other,7000,10000,9000,
,17/07/2017,1,Other,3000,10000,6500,
,18/07/2017,1,Other,4000,8000,6100,
,19/07/2017,2,Other,8000,9000,8600,
,20/07/2017,2,Other,8000,9000,8600,
,21/07/2017,1,Other,7000,8000,7600,
,22/07/2017,1,Other,3000,8000,6100,
,23/07/2017,1,Other,4000,6000,5100,
,24/07/2017,1,Other,3000,6000,4600,
,25/07/2017,1,Other,4000,5000,4600,
,26/07/2017,1,Other,3000,8000,6100,
,27/07/2017,1,Other,2000,5000,3600,
,28/07/2017,1,Other,4000,6000,5100,
,29/07/2017,2,Other,7000,8000,7600,
